"time_ms,beat,piezo1,piezo2,piezo3,piezo4"
"1229,1,0"
"1235,0,2"
"1242,0,2"
"1248,0,2"
"1254,0,1"
"1262,0,1"
"1272,0,1"
"1283,0,1"
"1293,0,1"
"1304,0,1"
"1314,0,0"
"1325,0,1"
"1335,0,1"
"1345,0,1"
"1355,0,1"
"1367,0,1"
"1377,0,1"
"1387,0,1"
"1397,0,1"
"1408,0,1"
"1418,0,1"
"1428,0,1"
"1439,0,1"
"1449,0,1"
"1460,0,1"
"1470,0,1"
"1480,0,1"
"1490,0,1"
"1502,0,1"
"1512,0,1"
"1522,0,1"
"1532,0,1"
"1543,0,1"
"1553,0,1"
"1564,0,1"
"1574,0,1"
"1585,0,1"
"1595,0,0"
"1605,0,1"
"1615,0,1"
"1626,0,1"
"1637,0,1"
"1647,0,1"
"1657,0,1"
"1668,0,1"
"1678,0,1"
"1688,0,1"
"1699,0,1"
"1710,0,1"
"1720,0,1"
"1730,0,1"
"1740,0,1"
"1751,0,1"
"1761,0,1"
"1772,0,1"
"1782,0,1"
"1793,0,1"
"1803,0,1"
"1813,0,1"
"1823,0,1"
"1835,0,1"
"1845,0,1"
"1855,0,1"
"1865,0,1"
"1875,0,0"
"1886,0,1"
"1897,0,1"
"1907,0,1"
"1917,0,1"
"1928,0,1"
"1938,0,1"
"1948,0,1"
"1958,0,0"
"1970,0,1"
"1980,0,1"
"1990,0,1"
"2000,0,1"
"2011,0,1"
"2021,1,1"
"2032,1,1"
"2042,1,1"
"2053,1,1"
"2063,1,-1"
"2074,1,1"
"2084,1,1"
"2095,1,4"
"2106,1,1"
"2116,1,1"
"2126,1,1"
"2137,1,2"
"2147,0,0"
"2157,0,1"
"2168,0,1"
"2179,0,2"
"2189,0,1"
"2199,0,1"
"2209,0,1"
"2220,0,1"
"2231,0,0"
"2241,0,2"
"2251,0,1"
"2262,0,1"
"2272,0,1"
"2282,0,1"
"2292,0,1"
"2304,0,1"
"2314,0,1"
"2324,0,1"
"2334,0,1"
"2344,0,1"
"2355,0,1"
"2366,0,0"
"2376,0,1"
"2386,0,1"
"2397,0,1"
"2407,0,1"
"2417,0,0"
"2427,0,1"
"2439,0,1"
"2449,0,1"
"2459,0,1"
"2469,0,1"
"2480,0,1"
"2490,0,1"
"2501,0,1"
"2511,0,1"
"2522,0,1"
"2532,0,1"
"2542,0,1"
"2552,0,1"
"2564,0,1"
"2574,0,1"
"2584,0,1"
"2594,0,1"
"2605,0,1"
"2615,0,1"
"2625,0,1"
"2636,0,1"
"2647,0,1"
"2657,0,1"
"2667,0,1"
"2677,0,1"
"2688,0,1"
"2699,0,1"
"2709,0,1"
"2719,0,1"
"2729,0,1"
"2740,0,1"
"2750,0,1"
"2760,0,1"
"2771,0,1"
"2782,0,1"
"2792,0,1"
"2802,0,1"
"2812,0,1"
"2823,0,1"
"2834,0,1"
"2844,0,1"
"2854,0,1"
"2865,0,1"
"2875,0,1"
"2885,0,1"
"2896,0,1"
"2907,0,1"
"2917,0,1"
"2927,0,1"
"2937,0,1"
"2948,0,1"
"2958,0,1"
"2969,0,1"
"2979,0,1"
"2990,0,1"
"3000,0,1"
"3010,0,1"
"3020,0,1"
"3032,0,1"
"3042,0,1"
"3052,0,1"
"3062,0,1"
"3073,0,1"
"3083,0,1"
"3093,0,1"
"3104,0,1"
"3115,0,1"
"3125,0,1"
"3135,0,1"
"3145,1,1"
"3155,1,1"
"3167,1,1"
"3177,1,-1"
"3188,1,1"
"3198,1,4"
"3209,1,0"
"3219,1,1"
"3230,1,1"
"3240,1,1"
"3251,1,1"
"3261,1,5"
"3271,0,4"
"3281,0,1"
"3292,0,1"
"3303,0,1"
"3313,0,1"
"3323,0,1"
"3334,0,1"
"3344,0,3"
"3354,0,-1"
"3366,0,1"
"3377,0,1"
"3387,0,1"
"3397,0,1"
"3407,0,0"
"3418,0,0"
"3429,0,1"
"3439,0,1"
"3449,0,1"
"3460,0,1"
"3470,0,1"
"3480,0,1"
"3490,0,1"
"3502,0,1"
"3512,0,1"
"3522,0,1"
"3532,0,1"
"3543,0,1"
"3553,0,1"
"3564,0,1"
"3574,0,1"
"3585,0,1"
"3595,0,1"
"3605,0,1"
"3615,0,1"
"3625,0,1"
"3637,0,1"
"3647,0,0"
"3657,0,1"
"3667,0,1"
"3678,0,1"
"3688,0,1"
"3699,0,1"
"3709,0,1"
"3720,0,1"
"3730,0,1"
"3740,0,1"
"3750,0,1"
"3762,0,1"
"3772,0,1"
"3782,0,1"
"3792,0,1"
"3803,0,1"
"3813,0,1"
"3823,0,1"
"3834,0,1"
"3845,0,1"
"3855,0,1"
"3865,0,1"
"3875,0,1"
"3886,0,1"
"3897,0,1"
"3907,0,1"
"3917,0,1"
"3928,0,1"
"3938,0,1"
"3948,0,1"
"3958,0,1"
"3970,0,1"
"3980,0,1"
"3990,0,1"
"4000,0,1"
"4011,0,1"
"4021,0,1"
"4032,0,1"
"4042,0,1"
"4052,0,1"
"4063,0,1"
"4073,0,1"
"4083,0,1"
"4094,0,1"
"4105,0,1"
"4115,0,1"
"4125,0,1"
"4135,0,1"
"4146,0,1"
"4156,0,1"
"4167,0,1"
"4177,0,1"
"4188,0,1"
"4198,0,1"
"4208,0,1"
"4218,0,1"
"4230,0,1"
"4240,0,1"
"4250,0,1"
"4260,1,1"
"4271,1,1"
"4281,1,1"
"4291,1,1"
"4302,1,0"
"4313,1,1"
"4323,1,8"
"4333,1,4"
"4343,1,1"
"4354,1,2"
"4365,1,3"
"4375,1,1"
"4385,1,2"
"4396,0,6"
"4406,0,1"
"4416,0,1"
"4427,0,1"
"4438,0,1"
"4448,0,1"
"4458,0,1"
"4468,0,0"
"4478,0,-1"
"4490,0,1"
"4501,0,1"
"4511,0,1"
"4521,0,1"
"4532,0,2"
"4542,0,1"
"4552,0,1"
"4563,0,1"
"4574,0,1"
"4584,0,1"
"4594,0,1"
"4604,0,0"
"4615,0,1"
"4626,0,1"
"4636,0,1"
"4646,0,1"
"4657,0,1"
"4667,0,1"
"4677,0,1"
"4687,0,1"
"4699,0,1"
"4709,0,1"
"4719,0,1"
"4729,0,1"
"4740,0,1"
"4750,0,1"
"4761,0,1"
"4771,0,1"
"4782,0,1"
"4792,0,1"
"4802,0,1"
"4812,0,1"
"4823,0,1"
"4834,0,1"
"4844,0,1"
"4854,0,1"
"4865,0,1"
"4875,0,1"
"4885,0,1"
"4896,0,1"
"4907,0,1"
"4917,0,1"
"4927,0,1"
"4937,0,1"
"4947,0,1"
"4959,0,1"
"4969,0,1"
"4979,0,1"
"4989,0,1"
"5000,0,1"
"5010,0,1"
"5020,0,1"
"5031,0,1"
"5042,0,1"
"5052,0,1"
"5062,0,1"
"5072,0,1"
"5083,0,1"
"5094,0,1"
"5104,0,1"
"5114,0,1"
"5125,0,1"
"5135,0,1"
"5145,0,1"
"5155,0,1"
"5167,0,1"
"5177,0,1"
"5187,0,1"
"5197,0,1"
"5208,0,1"
"5218,0,1"
"5229,0,1"
"5239,0,1"
"5250,0,1"
"5260,0,1"
"5270,0,1"
"5280,0,1"
"5292,0,1"
"5302,0,1"
"5312,0,1"
"5322,0,1"
"5332,0,1"
"5343,0,1"
"5353,0,1"
"5364,0,1"
"5374,0,1"
"5385,1,1"
"5395,1,1"
"5405,1,1"
"5415,1,1"
"5427,1,0"
"5437,1,1"
"5447,1,1"
"5457,1,2"
"5468,1,2"
"5478,1,1"
"5488,1,0"
"5499,1,7"
"5510,0,1"
"5520,0,1"
"5530,0,2"
"5540,0,1"
"5551,0,1"
"5562,0,1"
"5572,0,1"
"5582,0,0"
"5593,0,2"
"5603,0,1"
"5613,0,1"
"5624,0,1"
"5635,0,1"
"5645,0,1"
"5655,0,1"
"5665,0,0"
"5676,0,1"
"5686,0,1"
"5697,0,1"
"5707,0,1"
"5718,0,0"
"5728,0,1"
"5738,0,1"
"5748,0,1"
"5760,0,1"
"5770,0,1"
"5780,0,1"
"5790,0,1"
"5800,0,1"
"5811,0,1"
"5821,0,1"
"5832,0,1"
"5842,0,1"
"5853,0,1"
"5863,0,1"
"5873,0,1"
"5883,0,1"
"5895,0,1"
"5905,0,1"
"5915,0,1"
"5925,0,1"
"5936,0,1"
"5946,0,1"
"5957,0,0"
"5967,0,1"
"5978,0,1"
"5988,0,1"
"5998,0,1"
"6008,0,1"
"6019,0,1"
"6030,0,1"
"6040,0,1"
"6050,0,1"
"6061,0,1"
"6071,0,1"
"6081,0,1"
"6092,0,1"
"6103,0,1"
"6113,0,1"
"6123,0,1"
"6133,0,1"
"6144,0,1"
"6154,0,1"
"6165,0,1"
"6175,0,1"
"6185,0,1"
"6196,0,1"
"6206,0,1"
"6216,0,1"
"6227,0,1"
"6238,0,1"
"6248,0,1"
"6258,0,1"
"6268,0,1"
"6279,0,1"
